state,county,sex,year,total_mean
Georgia,Early County,Males,2005,31.12
Georgia,Early County,Females,2005,21.68
Georgia,Echols County,Males,2005,32.0
Georgia,Echols County,Females,2005,26.76
Georgia,Effingham County,Males,2005,29.39
Georgia,Effingham County,Females,2005,22.57
Georgia,Elbert County,Males,2005,33.13
Georgia,Elbert County,Females,2005,28.62
Georgia,Emanuel County,Males,2005,33.12
Georgia,Emanuel County,Females,2005,24.3
Georgia,Evans County,Males,2005,32.88
Georgia,Evans County,Females,2005,25.69
Georgia,Fannin County,Males,2005,29.86
Georgia,Fannin County,Females,2005,26.08
Georgia,Fayette County,Males,2005,18.8
Georgia,Fayette County,Females,2005,17.34
Georgia,Floyd County,Males,2005,29.72
Georgia,Floyd County,Females,2005,23.56
Georgia,Forsyth County,Males,2005,20.25
Georgia,Forsyth County,Females,2005,16.69
Georgia,Franklin County,Males,2005,30.59
Georgia,Franklin County,Females,2005,25.57
Georgia,Fulton County,Males,2005,22.76
Georgia,Fulton County,Females,2005,15.62
Georgia,Gilmer County,Males,2005,31.4
Georgia,Gilmer County,Females,2005,28.63
Georgia,Glascock County,Males,2005,32.52
Georgia,Glascock County,Females,2005,27.98
Georgia,Glynn County,Males,2005,27.2
Georgia,Glynn County,Females,2005,22.97
Georgia,Gordon County,Males,2005,29.78
Georgia,Gordon County,Females,2005,27.02
Georgia,Grady County,Males,2005,32.02
Georgia,Grady County,Females,2005,20.93
Georgia,Greene County,Males,2005,29.42
Georgia,Greene County,Females,2005,21.66
Georgia,Gwinnett County,Males,2005,22.34
Georgia,Gwinnett County,Females,2005,15.97
Georgia,Habersham County,Males,2005,27.33
Georgia,Habersham County,Females,2005,24.38
Georgia,Hall County,Males,2005,30.26
Georgia,Hall County,Females,2005,21.23
Georgia,Hancock County,Males,2005,35.02
Georgia,Hancock County,Females,2005,22.03
Georgia,Haralson County,Males,2005,32.38
Georgia,Haralson County,Females,2005,29.56
Georgia,Harris County,Males,2005,24.29
Georgia,Harris County,Females,2005,19.97
Georgia,Hart County,Males,2005,30.13
Georgia,Hart County,Females,2005,26.66
Georgia,Heard County,Males,2005,30.01
Georgia,Heard County,Females,2005,29.05
Georgia,Henry County,Males,2005,24.35
Georgia,Henry County,Females,2005,19.59
Georgia,Houston County,Males,2005,26.83
Georgia,Houston County,Females,2005,22.98
Georgia,Irwin County,Males,2005,35.46
Georgia,Irwin County,Females,2005,25.55
Georgia,Jackson County,Males,2005,29.71
Georgia,Jackson County,Females,2005,24.52
Georgia,Jasper County,Males,2005,30.86
Georgia,Jasper County,Females,2005,24.47
Georgia,Jeff Davis County,Males,2005,32.04
Georgia,Jeff Davis County,Females,2005,23.63
Georgia,Jefferson County,Males,2005,32.35
Georgia,Jefferson County,Females,2005,21.86
Georgia,Jenkins County,Males,2005,33.67
Georgia,Jenkins County,Females,2005,23.3
Georgia,Johnson County,Males,2005,34.74
Georgia,Johnson County,Females,2005,23.38
Georgia,Jones County,Males,2005,27.84
Georgia,Jones County,Females,2005,23.31
Georgia,Lamar County,Males,2005,32.15
Georgia,Lamar County,Females,2005,26.67
Georgia,Lanier County,Males,2005,32.35
Georgia,Lanier County,Females,2005,25.58
Georgia,Laurens County,Males,2005,31.47
Georgia,Laurens County,Females,2005,21.41
Georgia,Lee County,Males,2005,27.81
Georgia,Lee County,Females,2005,20.93
Georgia,Liberty County,Males,2005,31.79
Georgia,Liberty County,Females,2005,24.75
Georgia,Lincoln County,Males,2005,32.88
Georgia,Lincoln County,Females,2005,27.58
Georgia,Long County,Males,2005,33.44
Georgia,Long County,Females,2005,25.43
Georgia,Lowndes County,Males,2005,28.3
Georgia,Lowndes County,Females,2005,22.18
Georgia,Lumpkin County,Males,2005,29.34
Georgia,Lumpkin County,Females,2005,23.63
Georgia,McDuffie County,Males,2005,32.9
Georgia,McDuffie County,Females,2005,25.75
Georgia,McIntosh County,Males,2005,33.75
Georgia,McIntosh County,Females,2005,25.7
Georgia,Macon County,Males,2005,34.13
Georgia,Macon County,Females,2005,23.13
Georgia,Madison County,Males,2005,29.62
Georgia,Madison County,Females,2005,25.31
Georgia,Marion County,Males,2005,32.9
Georgia,Marion County,Females,2005,25.61
Georgia,Meriwether County,Males,2005,31.67
Georgia,Meriwether County,Females,2005,24.94
Georgia,Miller County,Males,2005,30.18
Georgia,Miller County,Females,2005,23.98
Georgia,Mitchell County,Males,2005,34.22
Georgia,Mitchell County,Females,2005,22.71
Georgia,Monroe County,Males,2005,28.23
Georgia,Monroe County,Females,2005,22.53
Georgia,Montgomery County,Males,2005,27.28
Georgia,Montgomery County,Females,2005,21.32
Georgia,Morgan County,Males,2005,26.37
Georgia,Morgan County,Females,2005,20.85
Georgia,Murray County,Males,2005,34.13
Georgia,Murray County,Females,2005,28.77
Georgia,Muscogee County,Males,2005,29.79
Georgia,Muscogee County,Females,2005,20.97
Georgia,Newton County,Males,2005,27.96
Georgia,Newton County,Females,2005,22.66
Georgia,Oconee County,Males,2005,18.71
Georgia,Oconee County,Females,2005,16.83
Georgia,Oglethorpe County,Males,2005,28.44
Georgia,Oglethorpe County,Females,2005,25.06
Georgia,Paulding County,Males,2005,28.21
Georgia,Paulding County,Females,2005,23.71
Georgia,Peach County,Males,2005,28.79
Georgia,Peach County,Females,2005,23.7
Georgia,Pickens County,Males,2005,26.96
Georgia,Pickens County,Females,2005,25.33
Georgia,Pierce County,Males,2005,31.55
Georgia,Pierce County,Females,2005,27.09
Georgia,Pike County,Males,2005,26.96
Georgia,Pike County,Females,2005,25.46
Georgia,Polk County,Males,2005,32.37
Georgia,Polk County,Females,2005,27.44
Georgia,Pulaski County,Males,2005,31.42
Georgia,Pulaski County,Females,2005,26.57
Georgia,Putnam County,Males,2005,29.45
Georgia,Putnam County,Females,2005,22.4
Georgia,Quitman County,Males,2005,31.46
Georgia,Quitman County,Females,2005,24.75
Georgia,Rabun County,Males,2005,26.66
Georgia,Rabun County,Females,2005,23.42
Georgia,Randolph County,Males,2005,32.98
Georgia,Randolph County,Females,2005,22.02
Georgia,Richmond County,Males,2005,31.48
Georgia,Richmond County,Females,2005,21.17
Georgia,Rockdale County,Males,2005,25.21
Georgia,Rockdale County,Females,2005,19.27
Georgia,Schley County,Males,2005,31.11
Georgia,Schley County,Females,2005,24.88
Georgia,Screven County,Males,2005,31.13
Georgia,Screven County,Females,2005,21.82
Georgia,Seminole County,Males,2005,32.31
Georgia,Seminole County,Females,2005,23.05
Georgia,Spalding County,Males,2005,30.4
Georgia,Spalding County,Females,2005,25.99
Georgia,Stephens County,Males,2005,28.78
Georgia,Stephens County,Females,2005,26.63
Georgia,Stewart County,Males,2005,30.68
Georgia,Stewart County,Females,2005,23.01
Georgia,Sumter County,Males,2005,30.09
Georgia,Sumter County,Females,2005,20.35
Georgia,Talbot County,Males,2005,32.06
Georgia,Talbot County,Females,2005,22.72
Georgia,Taliaferro County,Males,2005,35.56
Georgia,Taliaferro County,Females,2005,24.88
Georgia,Tattnall County,Males,2005,32.58
Georgia,Tattnall County,Females,2005,26.66
Georgia,Taylor County,Males,2005,32.66
Georgia,Taylor County,Females,2005,27.01
Georgia,Telfair County,Males,2005,34.98
Georgia,Telfair County,Females,2005,25.53
Georgia,Terrell County,Males,2005,34.14
Georgia,Terrell County,Females,2005,21.11
Georgia,Thomas County,Males,2005,29.71
Georgia,Thomas County,Females,2005,20.68
Georgia,Tift County,Males,2005,29.27
Georgia,Tift County,Females,2005,23.09
Georgia,Toombs County,Males,2005,30.4
Georgia,Toombs County,Females,2005,24.73
Georgia,Towns County,Males,2005,26.91
Georgia,Towns County,Females,2005,23.29
Georgia,Treutlen County,Males,2005,34.62
Georgia,Treutlen County,Females,2005,24.27
Georgia,Troup County,Males,2005,28.75
Georgia,Troup County,Females,2005,23.12
Georgia,Turner County,Males,2005,34.07
Georgia,Turner County,Females,2005,23.63
Georgia,Twiggs County,Males,2005,33.21
Georgia,Twiggs County,Females,2005,27.16
Georgia,Union County,Males,2005,27.11
Georgia,Union County,Females,2005,23.11
Georgia,Upson County,Males,2005,32.47
Georgia,Upson County,Females,2005,28.25
Georgia,Walker County,Males,2005,32.05
Georgia,Walker County,Females,2005,26.9
Georgia,Walton County,Males,2005,28.16
Georgia,Walton County,Females,2005,25.81
Georgia,Ware County,Males,2005,32.48
Georgia,Ware County,Females,2005,24.59
Georgia,Warren County,Males,2005,34.99
Georgia,Warren County,Females,2005,24.41
Georgia,Washington County,Males,2005,33.71
Georgia,Washington County,Females,2005,22.6
Georgia,Wayne County,Males,2005,32.07
Georgia,Wayne County,Females,2005,24.83
Georgia,Webster County,Males,2005,31.52
Georgia,Webster County,Females,2005,23.96
Georgia,Wheeler County,Males,2005,34.31
Georgia,Wheeler County,Females,2005,23.57
Georgia,White County,Males,2005,27.26
Georgia,White County,Females,2005,23.74
Georgia,Whitfield County,Males,2005,31.82
Georgia,Whitfield County,Females,2005,23.25
Georgia,Wilcox County,Males,2005,33.16
Georgia,Wilcox County,Females,2005,24.51
Georgia,Wilkes County,Males,2005,32.36
Georgia,Wilkes County,Females,2005,25.19
Georgia,Wilkinson County,Males,2005,30.79
Georgia,Wilkinson County,Females,2005,22.41
Georgia,Worth County,Males,2005,30.86
Georgia,Worth County,Females,2005,24.55
Hawaii,Hawaii County,Males,2005,24.52
Hawaii,Hawaii County,Females,2005,19.97
Hawaii,Honolulu County,Males,2005,22.1
Hawaii,Honolulu County,Females,2005,17.35
Hawaii,Kauai County,Males,2005,25.49
Hawaii,Kauai County,Females,2005,18.67
Hawaii,Kalawao County/Maui County,Males,2005,23.06
Hawaii,Kalawao County/Maui County,Females,2005,20.58
Idaho,Ada County,Males,2005,21.04
Idaho,Ada County,Females,2005,17.49
Idaho,Adams County,Males,2005,24.88
Idaho,Adams County,Females,2005,22.18
Idaho,Bannock County,Males,2005,24.21
Idaho,Bannock County,Females,2005,19.67
Idaho,Bear Lake County,Males,2005,20.19
Idaho,Bear Lake County,Females,2005,19.15
Idaho,Benewah County,Males,2005,28.75
Idaho,Benewah County,Females,2005,28.5
Idaho,Bingham County,Males,2005,24.73
Idaho,Bingham County,Females,2005,19.84
Idaho,Blaine County,Males,2005,20.56
Idaho,Blaine County,Females,2005,14.89
Idaho,Boise County,Males,2005,25.92
Idaho,Boise County,Females,2005,20.12
Idaho,Bonner County,Males,2005,25.51
Idaho,Bonner County,Females,2005,25.09
Idaho,Bonneville County,Males,2005,19.69
Idaho,Bonneville County,Females,2005,16.81
Idaho,Boundary County,Males,2005,30.41
Idaho,Boundary County,Females,2005,27.69
Idaho,Butte County,Males,2005,25.7
Idaho,Butte County,Females,2005,20.97
Idaho,Camas County,Males,2005,24.59
Idaho,Camas County,Females,2005,20.22
Idaho,Canyon County,Males,2005,25.31
Idaho,Canyon County,Females,2005,20.17
Idaho,Caribou County,Males,2005,22.22
Idaho,Caribou County,Females,2005,20.19
Idaho,Cassia County,Males,2005,24.31
Idaho,Cassia County,Females,2005,20.14
Idaho,Clark County,Males,2005,25.65
Idaho,Clark County,Females,2005,19.05
Idaho,Clearwater County,Males,2005,29.24
Idaho,Clearwater County,Females,2005,26.62
Idaho,Custer County,Males,2005,23.98
Idaho,Custer County,Females,2005,20.9
Idaho,Elmore County,Males,2005,26.29
Idaho,Elmore County,Females,2005,23.06
Idaho,Franklin County,Males,2005,21.63
Idaho,Franklin County,Females,2005,17.42
Idaho,Fremont County,Males,2005,20.34
Idaho,Fremont County,Females,2005,17.03
Idaho,Gem County,Males,2005,31.04
Idaho,Gem County,Females,2005,24.45
Idaho,Gooding County,Males,2005,27.77
Idaho,Gooding County,Females,2005,25.11
Idaho,Idaho County,Males,2005,28.52
Idaho,Idaho County,Females,2005,22.13
Idaho,Jefferson County,Males,2005,19.78
Idaho,Jefferson County,Females,2005,15.41
Idaho,Jerome County,Males,2005,28.13
Idaho,Jerome County,Females,2005,24.27
Idaho,Kootenai County,Males,2005,26.37
Idaho,Kootenai County,Females,2005,22.4
Idaho,Latah County,Males,2005,16.52
Idaho,Latah County,Females,2005,16.97
Idaho,Lemhi County,Males,2005,27.04
Idaho,Lemhi County,Females,2005,21.02
Idaho,Lewis County,Males,2005,25.93
Idaho,Lewis County,Females,2005,21.99
Idaho,Lincoln County,Males,2005,27.24
Idaho,Lincoln County,Females,2005,20.81
Idaho,Madison County,Males,2005,13.24
Idaho,Madison County,Females,2005,11.14
Idaho,Minidoka County,Males,2005,27.32
Idaho,Minidoka County,Females,2005,19.68
Idaho,Nez Perce County,Males,2005,26.52
Idaho,Nez Perce County,Females,2005,23.38
Idaho,Oneida County,Males,2005,20.44
Idaho,Oneida County,Females,2005,17.4
Idaho,Owyhee County,Males,2005,27.11
Idaho,Owyhee County,Females,2005,24.2
Idaho,Payette County,Males,2005,29.61
Idaho,Payette County,Females,2005,23.91
Idaho,Power County,Males,2005,24.77
Idaho,Power County,Females,2005,17.81
Idaho,Shoshone County,Males,2005,27.74
Idaho,Shoshone County,Females,2005,31.31
Idaho,Teton County,Males,2005,17.18
Idaho,Teton County,Females,2005,12.64
Idaho,Twin Falls County,Males,2005,27.14
Idaho,Twin Falls County,Females,2005,24.19
Idaho,Valley County,Males,2005,22.91
Idaho,Valley County,Females,2005,18.78
Idaho,Washington County,Males,2005,27.64
Idaho,Washington County,Females,2005,21.53
Illinois,Adams County,Males,2005,25.35
Illinois,Adams County,Females,2005,24.87
Illinois,Alexander County,Males,2005,31.56
Illinois,Alexander County,Females,2005,26.56
Illinois,Bond County,Males,2005,26.65
Illinois,Bond County,Females,2005,21.62
Illinois,Boone County,Males,2005,28.19
Illinois,Boone County,Females,2005,23.6
Illinois,Brown County,Males,2005,32.77
Illinois,Brown County,Females,2005,24.38
Illinois,Bureau County,Males,2005,28.04
Illinois,Bureau County,Females,2005,23.72
Illinois,Calhoun County,Males,2005,27.92
Illinois,Calhoun County,Females,2005,24.05
Illinois,Carroll County,Males,2005,25.43
Illinois,Carroll County,Females,2005,24.84
Illinois,Cass County,Males,2005,28.5
Illinois,Cass County,Females,2005,25.23
Illinois,Champaign County,Males,2005,20.39
Illinois,Champaign County,Females,2005,16.62
Illinois,Christian County,Males,2005,29.61
Illinois,Christian County,Females,2005,27.65
Illinois,Clark County,Males,2005,28.28
Illinois,Clark County,Females,2005,26.47
Illinois,Clay County,Males,2005,27.87
Illinois,Clay County,Females,2005,25.25
Illinois,Clinton County,Males,2005,28.32
Illinois,Clinton County,Females,2005,22.59
Illinois,Coles County,Males,2005,25.64
Illinois,Coles County,Females,2005,22.07
Illinois,Cook County,Males,2005,29.17
Illinois,Cook County,Females,2005,20.08
Illinois,Crawford County,Males,2005,29.34
Illinois,Crawford County,Females,2005,26.64
Illinois,Cumberland County,Males,2005,26.86
Illinois,Cumberland County,Females,2005,24.43
Illinois,DeKalb County,Males,2005,24.23
Illinois,DeKalb County,Females,2005,20.92
Illinois,De Witt County,Males,2005,29.48
Illinois,De Witt County,Females,2005,25.15
Illinois,Douglas County,Males,2005,27.61
Illinois,Douglas County,Females,2005,23.31
Illinois,DuPage County,Males,2005,22.16
Illinois,DuPage County,Females,2005,16.15
Illinois,Edgar County,Males,2005,28.88
Illinois,Edgar County,Females,2005,25.43
Illinois,Edwards County,Males,2005,25.31
Illinois,Edwards County,Females,2005,23.52
Illinois,Effingham County,Males,2005,25.36
Illinois,Effingham County,Females,2005,22.28
Illinois,Fayette County,Males,2005,29.4
Illinois,Fayette County,Females,2005,25.45
Illinois,Ford County,Males,2005,27.45
Illinois,Ford County,Females,2005,24.03
Illinois,Franklin County,Males,2005,29.74
Illinois,Franklin County,Females,2005,29.23
Illinois,Fulton County,Males,2005,30.13
Illinois,Fulton County,Females,2005,26.91
Illinois,Gallatin County,Males,2005,29.75
Illinois,Gallatin County,Females,2005,27.86
Illinois,Greene County,Males,2005,29.66
Illinois,Greene County,Females,2005,27.45
Illinois,Grundy County,Males,2005,28.61
Illinois,Grundy County,Females,2005,25.14
Illinois,Hamilton County,Males,2005,28.43
Illinois,Hamilton County,Females,2005,27.52
Illinois,Hancock County,Males,2005,25.31
Illinois,Hancock County,Females,2005,25.08
Illinois,Hardin County,Males,2005,30.32
Illinois,Hardin County,Females,2005,28.24
Illinois,Henderson County,Males,2005,27.7
Illinois,Henderson County,Females,2005,25.47
Illinois,Henry County,Males,2005,25.39
Illinois,Henry County,Females,2005,22.32
Illinois,Iroquois County,Males,2005,26.9
Illinois,Iroquois County,Females,2005,23.74
Illinois,Jackson County,Males,2005,22.39
Illinois,Jackson County,Females,2005,20.61
Illinois,Jasper County,Males,2005,27.46
Illinois,Jasper County,Females,2005,25.21
Illinois,Jefferson County,Males,2005,30.35
Illinois,Jefferson County,Females,2005,28.21
Illinois,Jersey County,Males,2005,28.13
Illinois,Jersey County,Females,2005,24.68
Illinois,Jo Daviess County,Males,2005,22.66
Illinois,Jo Daviess County,Females,2005,22.1
Illinois,Johnson County,Males,2005,30.55
Illinois,Johnson County,Females,2005,23.69
Illinois,Kane County,Males,2005,24.65
Illinois,Kane County,Females,2005,18.54
Illinois,Kankakee County,Males,2005,28.84
Illinois,Kankakee County,Females,2005,23.19
Illinois,Kendall County,Males,2005,23.25
Illinois,Kendall County,Females,2005,20.18
Illinois,Knox County,Males,2005,28.72
Illinois,Knox County,Females,2005,25.5
Illinois,Lake County,Males,2005,23.19
Illinois,Lake County,Females,2005,17.33
Illinois,LaSalle County,Males,2005,30.34
Illinois,LaSalle County,Females,2005,26.77
Illinois,Lawrence County,Males,2005,31.77
Illinois,Lawrence County,Females,2005,27.06
Illinois,Lee County,Males,2005,30.54
Illinois,Lee County,Females,2005,26.11
Illinois,Livingston County,Males,2005,30.77
Illinois,Livingston County,Females,2005,25.68
Illinois,Logan County,Males,2005,29.2
Illinois,Logan County,Females,2005,27.62
Illinois,McDonough County,Males,2005,22.46
Illinois,McDonough County,Females,2005,20.89
Illinois,McHenry County,Males,2005,24.88
Illinois,McHenry County,Females,2005,21.05
Illinois,McLean County,Males,2005,21.0
Illinois,McLean County,Females,2005,17.96
Illinois,Macon County,Males,2005,28.58
Illinois,Macon County,Females,2005,25.47
Illinois,Macoupin County,Males,2005,28.45
Illinois,Macoupin County,Females,2005,25.85
Illinois,Madison County,Males,2005,27.98
Illinois,Madison County,Females,2005,24.99
Illinois,Marion County,Males,2005,29.42
Illinois,Marion County,Females,2005,27.25
Illinois,Marshall County,Males,2005,26.95
Illinois,Marshall County,Females,2005,24.65
Illinois,Mason County,Males,2005,27.99
Illinois,Mason County,Females,2005,27.87
Illinois,Massac County,Males,2005,28.65
Illinois,Massac County,Females,2005,25.16
Illinois,Menard County,Males,2005,23.23
Illinois,Menard County,Females,2005,23.97
Illinois,Mercer County,Males,2005,26.16
Illinois,Mercer County,Females,2005,23.99
Illinois,Monroe County,Males,2005,24.43
Illinois,Monroe County,Females,2005,21.46
Illinois,Montgomery County,Males,2005,30.77
Illinois,Montgomery County,Females,2005,26.85
Illinois,Morgan County,Males,2005,28.01
Illinois,Morgan County,Females,2005,24.16
Illinois,Moultrie County,Males,2005,28.59
Illinois,Moultrie County,Females,2005,24.51
Illinois,Ogle County,Males,2005,27.39
Illinois,Ogle County,Females,2005,24.6
Illinois,Peoria County,Males,2005,25.34
Illinois,Peoria County,Females,2005,23.72
Illinois,Perry County,Males,2005,32.2
Illinois,Perry County,Females,2005,28.79
Illinois,Piatt County,Males,2005,25.83
Illinois,Piatt County,Females,2005,21.04
Illinois,Pike County,Males,2005,27.84
Illinois,Pike County,Females,2005,26.73
Illinois,Pope County,Males,2005,29.93
Illinois,Pope County,Females,2005,27.16
Illinois,Pulaski County,Males,2005,29.43
Illinois,Pulaski County,Females,2005,24.16
Illinois,Putnam County,Males,2005,28.35
Illinois,Putnam County,Females,2005,23.99
Illinois,Randolph County,Males,2005,31.83
Illinois,Randolph County,Females,2005,26.65
Illinois,Richland County,Males,2005,27.03
Illinois,Richland County,Females,2005,24.19
Illinois,Rock Island County,Males,2005,27.48
Illinois,Rock Island County,Females,2005,23.03
Illinois,St. Clair County,Males,2005,28.46
Illinois,St. Clair County,Females,2005,23.57
Illinois,Saline County,Males,2005,28.48
Illinois,Saline County,Females,2005,27.15
Illinois,Sangamon County,Males,2005,24.33
Illinois,Sangamon County,Females,2005,23.4
Illinois,Schuyler County,Males,2005,27.21
Illinois,Schuyler County,Females,2005,25.36
Illinois,Scott County,Males,2005,25.18
Illinois,Scott County,Females,2005,24.82
Illinois,Shelby County,Males,2005,27.07
Illinois,Shelby County,Females,2005,22.79
Illinois,Stark County,Males,2005,25.42
Illinois,Stark County,Females,2005,23.75
Illinois,Stephenson County,Males,2005,25.5
Illinois,Stephenson County,Females,2005,22.91
Illinois,Tazewell County,Males,2005,26.27
Illinois,Tazewell County,Females,2005,25.82
Illinois,Union County,Males,2005,28.23
Illinois,Union County,Females,2005,25.33
Illinois,Vermilion County,Males,2005,30.83
Illinois,Vermilion County,Females,2005,26.61
Illinois,Wabash County,Males,2005,28.16
Illinois,Wabash County,Females,2005,25.67
Illinois,Warren County,Males,2005,26.71
Illinois,Warren County,Females,2005,24.85
Illinois,Washington County,Males,2005,26.07
Illinois,Washington County,Females,2005,24.09
Illinois,Wayne County,Males,2005,28.85
Illinois,Wayne County,Females,2005,26.11
Illinois,White County,Males,2005,27.1
Illinois,White County,Females,2005,24.61
Illinois,Whiteside County,Males,2005,29.46
Illinois,Whiteside County,Females,2005,26.24
Illinois,Will County,Males,2005,26.33
Illinois,Will County,Females,2005,19.12
Illinois,Williamson County,Males,2005,27.16
Illinois,Williamson County,Females,2005,25.05
Illinois,Winnebago County,Males,2005,28.48
Illinois,Winnebago County,Females,2005,23.74
Illinois,Woodford County,Males,2005,24.66
Illinois,Woodford County,Females,2005,21.95
Indiana,Adams County,Males,2005,30.32
Indiana,Adams County,Females,2005,24.99
Indiana,Allen County,Males,2005,28.46
Indiana,Allen County,Females,2005,24.8
Indiana,Bartholomew County,Males,2005,26.69
Indiana,Bartholomew County,Females,2005,25.44
Indiana,Benton County,Males,2005,29.07
Indiana,Benton County,Females,2005,26.17
Indiana,Blackford County,Males,2005,31.35
Indiana,Blackford County,Females,2005,28.61
Indiana,Boone County,Males,2005,25.09
Indiana,Boone County,Females,2005,21.45
Indiana,Brown County,Males,2005,27.4
Indiana,Brown County,Females,2005,25.98
Indiana,Carroll County,Males,2005,28.59
Indiana,Carroll County,Females,2005,27.34
Indiana,Cass County,Males,2005,30.33
Indiana,Cass County,Females,2005,25.43
Indiana,Clark County,Males,2005,31.45
Indiana,Clark County,Females,2005,29.27
Indiana,Clay County,Males,2005,31.13
Indiana,Clay County,Females,2005,28.59
Indiana,Clinton County,Males,2005,32.13
Indiana,Clinton County,Females,2005,26.56
Indiana,Crawford County,Males,2005,32.78
Indiana,Crawford County,Females,2005,30.38
Indiana,Daviess County,Males,2005,32.86
Indiana,Daviess County,Females,2005,28.58
Indiana,Dearborn County,Males,2005,29.97
Indiana,Dearborn County,Females,2005,27.45
Indiana,Decatur County,Males,2005,29.38
Indiana,Decatur County,Females,2005,27.12
Indiana,DeKalb County,Males,2005,28.71
Indiana,DeKalb County,Females,2005,23.71
Indiana,Delaware County,Males,2005,28.44
Indiana,Delaware County,Females,2005,26.26
Indiana,Dubois County,Males,2005,27.87
Indiana,Dubois County,Females,2005,24.04
Indiana,Elkhart County,Males,2005,29.66
Indiana,Elkhart County,Females,2005,23.04
Indiana,Fayette County,Males,2005,35.88
Indiana,Fayette County,Females,2005,30.37
Indiana,Floyd County,Males,2005,27.92
Indiana,Floyd County,Females,2005,27.44
Indiana,Fountain County,Males,2005,32.59
Indiana,Fountain County,Females,2005,29.26
Indiana,Franklin County,Males,2005,29.68
Indiana,Franklin County,Females,2005,26.34
Indiana,Fulton County,Males,2005,31.12
Indiana,Fulton County,Females,2005,27.29
Indiana,Gibson County,Males,2005,30.5
Indiana,Gibson County,Females,2005,27.57
Indiana,Grant County,Males,2005,31.45
Indiana,Grant County,Females,2005,27.19
Indiana,Greene County,Males,2005,31.6
Indiana,Greene County,Females,2005,30.55
Indiana,Hamilton County,Males,2005,19.87
Indiana,Hamilton County,Females,2005,16.61
Indiana,Hancock County,Males,2005,28.17
Indiana,Hancock County,Females,2005,25.12
Indiana,Harrison County,Males,2005,29.04
Indiana,Harrison County,Females,2005,27.21
Indiana,Hendricks County,Males,2005,26.21
Indiana,Hendricks County,Females,2005,21.85
Indiana,Henry County,Males,2005,32.73
Indiana,Henry County,Females,2005,28.32
Indiana,Howard County,Males,2005,29.31
Indiana,Howard County,Females,2005,24.85
Indiana,Huntington County,Males,2005,30.29
Indiana,Huntington County,Females,2005,27.14
Indiana,Jackson County,Males,2005,31.21
Indiana,Jackson County,Females,2005,27.86
Indiana,Jasper County,Males,2005,29.46
Indiana,Jasper County,Females,2005,27.83
Indiana,Jay County,Males,2005,31.04
Indiana,Jay County,Females,2005,26.77
Indiana,Jefferson County,Males,2005,30.48
Indiana,Jefferson County,Females,2005,29.95
Indiana,Jennings County,Males,2005,33.63
Indiana,Jennings County,Females,2005,28.73
Indiana,Johnson County,Males,2005,27.65
Indiana,Johnson County,Females,2005,26.36
Indiana,Knox County,Males,2005,30.74
Indiana,Knox County,Females,2005,29.09
Indiana,Kosciusko County,Males,2005,28.6
Indiana,Kosciusko County,Females,2005,26.56
Indiana,LaGrange County,Males,2005,32.12
Indiana,LaGrange County,Females,2005,28.11
Indiana,Lake County,Males,2005,31.74
Indiana,Lake County,Females,2005,26.68
Indiana,LaPorte County,Males,2005,32.23
Indiana,LaPorte County,Females,2005,26.52
Indiana,Lawrence County,Males,2005,32.72
Indiana,Lawrence County,Females,2005,29.94
Indiana,Madison County,Males,2005,32.97
Indiana,Madison County,Females,2005,29.59
Indiana,Marion County,Males,2005,32.24
Indiana,Marion County,Females,2005,24.91
Indiana,Marshall County,Males,2005,29.36
Indiana,Marshall County,Females,2005,23.69
Indiana,Martin County,Males,2005,31.67
Indiana,Martin County,Females,2005,28.97
Indiana,Miami County,Males,2005,32.37
Indiana,Miami County,Females,2005,28.07
Indiana,Monroe County,Males,2005,22.76
Indiana,Monroe County,Females,2005,20.92
Indiana,Montgomery County,Males,2005,29.51
Indiana,Montgomery County,Females,2005,27.08
Indiana,Morgan County,Males,2005,31.05
Indiana,Morgan County,Females,2005,27.49
Indiana,Newton County,Males,2005,30.4
Indiana,Newton County,Females,2005,27.59
Indiana,Noble County,Males,2005,29.73
Indiana,Noble County,Females,2005,25.76
Indiana,Ohio County,Males,2005,28.52
Indiana,Ohio County,Females,2005,27.32
Indiana,Orange County,Males,2005,32.65
Indiana,Orange County,Females,2005,31.1
Indiana,Owen County,Males,2005,33.26
Indiana,Owen County,Females,2005,32.18
Indiana,Parke County,Males,2005,33.04
Indiana,Parke County,Females,2005,31.91
Indiana,Perry County,Males,2005,33.67
Indiana,Perry County,Females,2005,29.42
Indiana,Pike County,Males,2005,31.01
Indiana,Pike County,Females,2005,26.96
Indiana,Porter County,Males,2005,28.77
Indiana,Porter County,Females,2005,25.57
Indiana,Posey County,Males,2005,29.81
Indiana,Posey County,Females,2005,25.59
Indiana,Pulaski County,Males,2005,30.79
Indiana,Pulaski County,Females,2005,25.3
Indiana,Putnam County,Males,2005,31.78
Indiana,Putnam County,Females,2005,28.24
Indiana,Randolph County,Males,2005,32.37
Indiana,Randolph County,Females,2005,27.83
Indiana,Ripley County,Males,2005,29.07
Indiana,Ripley County,Females,2005,28.08
Indiana,Rush County,Males,2005,31.32
Indiana,Rush County,Females,2005,29.2
Indiana,St. Joseph County,Males,2005,27.09
Indiana,St. Joseph County,Females,2005,25.45
Indiana,Scott County,Males,2005,34.01
Indiana,Scott County,Females,2005,31.82
Indiana,Shelby County,Males,2005,31.33
Indiana,Shelby County,Females,2005,28.63
