state,county,sex,year,total_mean
Kentucky,Clinton County,Females,2003,32.08
Kentucky,Crittenden County,Females,2003,31.62
Kentucky,Cumberland County,Females,2003,32.74
Kentucky,Daviess County,Females,2003,28.66
Kentucky,Edmonson County,Females,2003,35.71
Kentucky,Elliott County,Females,2003,32.2
Kentucky,Estill County,Females,2003,33.53
Kentucky,Fayette County,Females,2003,22.55
Kentucky,Fleming County,Females,2003,29.04
Kentucky,Floyd County,Females,2003,33.61
Kentucky,Franklin County,Females,2003,27.52
Kentucky,Fulton County,Females,2003,29.05
Kentucky,Gallatin County,Females,2003,32.95
Kentucky,Garrard County,Females,2003,31.05
Kentucky,Grant County,Females,2003,32.11
Kentucky,Graves County,Females,2003,30.1
Kentucky,Grayson County,Females,2003,35.87
Kentucky,Green County,Females,2003,31.71
Kentucky,Greenup County,Females,2003,29.69
Kentucky,Hancock County,Females,2003,28.37
Kentucky,Hardin County,Females,2003,27.71
Kentucky,Harlan County,Females,2003,33.79
Kentucky,Harrison County,Females,2003,30.74
Kentucky,Hart County,Females,2003,36.14
Kentucky,Henderson County,Females,2003,32.67
Kentucky,Henry County,Females,2003,34.75
Kentucky,Hickman County,Females,2003,29.16
Kentucky,Hopkins County,Females,2003,30.53
Kentucky,Jackson County,Females,2003,32.77
Kentucky,Jefferson County,Females,2003,26.75
Kentucky,Jessamine County,Females,2003,27.1
Kentucky,Johnson County,Females,2003,32.45
Kentucky,Kenton County,Females,2003,28.67
Kentucky,Knott County,Females,2003,32.69
Kentucky,Knox County,Females,2003,33.82
Kentucky,Larue County,Females,2003,28.54
Kentucky,Laurel County,Females,2003,33.06
Kentucky,Lawrence County,Females,2003,34.36
Kentucky,Lee County,Females,2003,34.66
Kentucky,Leslie County,Females,2003,34.76
Kentucky,Letcher County,Females,2003,33.11
Kentucky,Lewis County,Females,2003,34.93
Kentucky,Lincoln County,Females,2003,29.68
Kentucky,Livingston County,Females,2003,28.74
Kentucky,Logan County,Females,2003,30.7
Kentucky,Lyon County,Females,2003,31.01
Kentucky,McCracken County,Females,2003,26.75
Kentucky,McCreary County,Females,2003,34.72
Kentucky,McLean County,Females,2003,30.62
Kentucky,Madison County,Females,2003,26.24
Kentucky,Magoffin County,Females,2003,33.36
Kentucky,Marion County,Females,2003,29.75
Kentucky,Marshall County,Females,2003,31.19
Kentucky,Martin County,Females,2003,34.18
Kentucky,Mason County,Females,2003,30.82
Kentucky,Meade County,Females,2003,30.34
Kentucky,Menifee County,Females,2003,35.33
Kentucky,Mercer County,Females,2003,30.44
Kentucky,Metcalfe County,Females,2003,36.22
Kentucky,Monroe County,Females,2003,32.14
Kentucky,Montgomery County,Females,2003,31.22
Kentucky,Morgan County,Females,2003,33.24
Kentucky,Muhlenberg County,Females,2003,31.62
Kentucky,Nelson County,Females,2003,27.68
Kentucky,Nicholas County,Females,2003,32.81
Kentucky,Ohio County,Females,2003,33.21
Kentucky,Oldham County,Females,2003,24.39
Kentucky,Owen County,Females,2003,30.45
Kentucky,Owsley County,Females,2003,36.31
Kentucky,Pendleton County,Females,2003,32.17
Kentucky,Perry County,Females,2003,34.68
Kentucky,Pike County,Females,2003,31.7
Kentucky,Powell County,Females,2003,35.7
Kentucky,Pulaski County,Females,2003,30.8
Kentucky,Robertson County,Females,2003,32.8
Kentucky,Rockcastle County,Females,2003,31.26
Kentucky,Rowan County,Females,2003,28.38
Kentucky,Russell County,Females,2003,30.85
Kentucky,Scott County,Females,2003,25.78
Kentucky,Shelby County,Females,2003,27.63
Kentucky,Simpson County,Females,2003,29.82
Kentucky,Spencer County,Females,2003,28.53
Kentucky,Taylor County,Females,2003,32.57
Kentucky,Todd County,Females,2003,27.79
Kentucky,Trigg County,Females,2003,29.26
Kentucky,Trimble County,Females,2003,36.07
Kentucky,Union County,Females,2003,28.75
Kentucky,Warren County,Females,2003,25.64
Kentucky,Washington County,Females,2003,28.16
Kentucky,Wayne County,Females,2003,30.78
Kentucky,Webster County,Females,2003,29.93
Kentucky,Whitley County,Females,2003,33.52
Kentucky,Wolfe County,Females,2003,35.91
Kentucky,Woodford County,Females,2003,23.21
Louisiana,Acadia Parish,Females,2003,27.61
Louisiana,Allen Parish,Females,2003,28.44
Louisiana,Ascension Parish,Females,2003,24.93
Louisiana,Assumption Parish,Females,2003,26.43
Louisiana,Avoyelles Parish,Females,2003,27.41
Louisiana,Beauregard Parish,Females,2003,26.66
Louisiana,Bienville Parish,Females,2003,23.37
Louisiana,Bossier Parish,Females,2003,25.79
Louisiana,Caddo Parish,Females,2003,22.76
Louisiana,Calcasieu Parish,Females,2003,24.9
Louisiana,Caldwell Parish,Females,2003,28.86
Louisiana,Cameron Parish,Females,2003,27.17
Louisiana,Catahoula Parish,Females,2003,25.25
Louisiana,Claiborne Parish,Females,2003,25.08
Louisiana,Concordia Parish,Females,2003,26.42
Louisiana,De Soto Parish,Females,2003,22.55
Louisiana,East Baton Rouge Parish,Females,2003,18.04
Louisiana,East Carroll Parish,Females,2003,22.05
Louisiana,East Feliciana Parish,Females,2003,22.21
Louisiana,Evangeline Parish,Females,2003,27.17
Louisiana,Franklin Parish,Females,2003,27.42
Louisiana,Grant Parish,Females,2003,27.56
Louisiana,Iberia Parish,Females,2003,26.72
Louisiana,Iberville Parish,Females,2003,26.28
Louisiana,Jackson Parish,Females,2003,24.1
Louisiana,Jefferson Parish,Females,2003,22.33
Louisiana,Jefferson Davis Parish,Females,2003,26.63
Louisiana,Lafayette Parish,Females,2003,23.28
Louisiana,Lafourche Parish,Females,2003,27.15
Louisiana,La Salle Parish,Females,2003,25.94
Louisiana,Lincoln Parish,Females,2003,18.53
Louisiana,Livingston Parish,Females,2003,30.92
Louisiana,Madison Parish,Females,2003,23.55
Louisiana,Morehouse Parish,Females,2003,27.67
Louisiana,Natchitoches Parish,Females,2003,21.32
Louisiana,Orleans Parish,Females,2003,18.87
Louisiana,Ouachita Parish,Females,2003,22.35
Louisiana,Plaquemines Parish,Females,2003,25.14
Louisiana,Pointe Coupee Parish,Females,2003,25.87
Louisiana,Rapides Parish,Females,2003,25.73
Louisiana,Red River Parish,Females,2003,23.29
Louisiana,Richland Parish,Females,2003,25.58
Louisiana,Sabine Parish,Females,2003,26.46
Louisiana,St. Bernard Parish,Females,2003,30.04
Louisiana,St. Charles Parish,Females,2003,22.61
Louisiana,St. Helena Parish,Females,2003,24.06
Louisiana,St. James Parish,Females,2003,21.68
Louisiana,St. John the Baptist Parish,Females,2003,23.83
Louisiana,St. Landry Parish,Females,2003,30.47
Louisiana,St. Martin Parish,Females,2003,26.47
Louisiana,St. Mary Parish,Females,2003,26.14
Louisiana,St. Tammany Parish,Females,2003,23.87
Louisiana,Tangipahoa Parish,Females,2003,25.24
Louisiana,Tensas Parish,Females,2003,22.46
Louisiana,Terrebonne Parish,Females,2003,27.28
Louisiana,Union Parish,Females,2003,24.7
Louisiana,Vermilion Parish,Females,2003,27.23
Louisiana,Vernon Parish,Females,2003,25.57
Louisiana,Washington Parish,Females,2003,25.98
Louisiana,Webster Parish,Females,2003,26.88
Louisiana,West Baton Rouge Parish,Females,2003,25.22
Louisiana,West Carroll Parish,Females,2003,26.83
Louisiana,West Feliciana Parish,Females,2003,21.47
Louisiana,Winn Parish,Females,2003,24.79
Maine,Androscoggin County,Females,2003,25.53
Maine,Aroostook County,Females,2003,23.49
Maine,Cumberland County,Females,2003,20.06
Maine,Franklin County,Females,2003,21.92
Maine,Hancock County,Females,2003,20.59
Maine,Kennebec County,Females,2003,21.02
Maine,Knox County,Females,2003,21.07
Maine,Lincoln County,Females,2003,19.25
Maine,Oxford County,Females,2003,26.56
Maine,Penobscot County,Females,2003,24.01
Maine,Piscataquis County,Females,2003,25.74
Maine,Sagadahoc County,Females,2003,21.08
Maine,Somerset County,Females,2003,25.81
Maine,Waldo County,Females,2003,22.32
Maine,Washington County,Females,2003,26.8
Maine,York County,Females,2003,22.44
Maryland,Allegany County,Females,2003,27.96
Maryland,Anne Arundel County,Females,2003,20.98
Maryland,Baltimore County,Females,2003,22.09
Maryland,Calvert County,Females,2003,21.51
Maryland,Caroline County,Females,2003,24.08
Maryland,Carroll County,Females,2003,22.75
Maryland,Cecil County,Females,2003,25.34
Maryland,Charles County,Females,2003,21.72
Maryland,Dorchester County,Females,2003,24.48
Maryland,Frederick County,Females,2003,19.72
Maryland,Garrett County,Females,2003,22.32
Maryland,Harford County,Females,2003,21.58
Maryland,Howard County,Females,2003,13.67
Maryland,Kent County,Females,2003,22.49
Maryland,Montgomery County,Females,2003,12.57
Maryland,Prince George's County,Females,2003,16.38
Maryland,Queen Anne's County,Females,2003,21.67
Maryland,St. Mary's County,Females,2003,21.1
Maryland,Somerset County,Females,2003,24.13
Maryland,Talbot County,Females,2003,21.73
Maryland,Washington County,Females,2003,24.84
Maryland,Wicomico County,Females,2003,23.38
Maryland,Worcester County,Females,2003,23.59
Maryland,Baltimore City,Females,2003,25.95
Massachusetts,Barnstable County,Females,2003,22.97
Massachusetts,Berkshire County,Females,2003,25.85
Massachusetts,Bristol County,Females,2003,27.96
Massachusetts,Dukes County,Females,2003,21.05
Massachusetts,Essex County,Females,2003,20.71
Massachusetts,Franklin County,Females,2003,24.32
Massachusetts,Hampden County,Females,2003,26.64
Massachusetts,Hampshire County,Females,2003,20.42
Massachusetts,Middlesex County,Females,2003,17.7
Massachusetts,Nantucket County,Females,2003,17.29
Massachusetts,Norfolk County,Females,2003,18.59
Massachusetts,Plymouth County,Females,2003,23.39
Massachusetts,Suffolk County,Females,2003,22.53
Massachusetts,Worcester County,Females,2003,23.4
Michigan,Alcona County,Females,2003,27.63
Michigan,Alger County,Females,2003,25.48
Michigan,Allegan County,Females,2003,23.54
Michigan,Alpena County,Females,2003,27.44
Michigan,Antrim County,Females,2003,25.25
Michigan,Arenac County,Females,2003,27.58
Michigan,Baraga County,Females,2003,28.97
Michigan,Barry County,Females,2003,22.65
Michigan,Bay County,Females,2003,24.62
Michigan,Benzie County,Females,2003,20.8
Michigan,Berrien County,Females,2003,23.97
Michigan,Branch County,Females,2003,28.34
Michigan,Calhoun County,Females,2003,26.59
Michigan,Cass County,Females,2003,25.63
Michigan,Charlevoix County,Females,2003,25.97
Michigan,Cheboygan County,Females,2003,27.96
Michigan,Chippewa County,Females,2003,29.07
Michigan,Clare County,Females,2003,30.68
Michigan,Clinton County,Females,2003,23.11
Michigan,Crawford County,Females,2003,28.84
Michigan,Delta County,Females,2003,24.53
Michigan,Dickinson County,Females,2003,29.0
Michigan,Eaton County,Females,2003,23.24
Michigan,Emmet County,Females,2003,24.56
Michigan,Genesee County,Females,2003,27.43
Michigan,Gladwin County,Females,2003,27.87
Michigan,Gogebic County,Females,2003,27.57
Michigan,Grand Traverse County,Females,2003,22.3
Michigan,Gratiot County,Females,2003,28.51
Michigan,Hillsdale County,Females,2003,26.4
Michigan,Houghton County,Females,2003,24.58
Michigan,Huron County,Females,2003,26.1
Michigan,Ingham County,Females,2003,21.37
Michigan,Ionia County,Females,2003,24.91
Michigan,Iosco County,Females,2003,28.4
Michigan,Iron County,Females,2003,28.24
Michigan,Isabella County,Females,2003,24.04
Michigan,Jackson County,Females,2003,24.96
Michigan,Kalamazoo County,Females,2003,19.35
Michigan,Kalkaska County,Females,2003,29.11
Michigan,Kent County,Females,2003,19.68
Michigan,Keweenaw County,Females,2003,24.13
Michigan,Lake County,Females,2003,29.35
Michigan,Lapeer County,Females,2003,26.8
Michigan,Leelanau County,Females,2003,17.91
Michigan,Lenawee County,Females,2003,21.69
Michigan,Livingston County,Females,2003,21.22
Michigan,Luce County,Females,2003,29.49
Michigan,Mackinac County,Females,2003,29.07
Michigan,Macomb County,Females,2003,28.03
Michigan,Manistee County,Females,2003,25.32
Michigan,Marquette County,Females,2003,23.57
Michigan,Mason County,Females,2003,26.09
Michigan,Mecosta County,Females,2003,25.59
Michigan,Menominee County,Females,2003,26.25
Michigan,Midland County,Females,2003,20.96
Michigan,Missaukee County,Females,2003,27.69
Michigan,Monroe County,Females,2003,25.92
Michigan,Montcalm County,Females,2003,27.38
Michigan,Montmorency County,Females,2003,29.94
Michigan,Muskegon County,Females,2003,25.51
Michigan,Newaygo County,Females,2003,27.22
Michigan,Oakland County,Females,2003,20.38
Michigan,Oceana County,Females,2003,26.16
Michigan,Ogemaw County,Females,2003,27.5
Michigan,Ontonagon County,Females,2003,26.23
Michigan,Osceola County,Females,2003,29.11
Michigan,Oscoda County,Females,2003,28.76
Michigan,Otsego County,Females,2003,27.8
Michigan,Ottawa County,Females,2003,18.57
Michigan,Presque Isle County,Females,2003,27.19
Michigan,Roscommon County,Females,2003,28.18
Michigan,Saginaw County,Females,2003,26.54
Michigan,St. Clair County,Females,2003,31.87
Michigan,St. Joseph County,Females,2003,27.76
Michigan,Sanilac County,Females,2003,30.31
Michigan,Schoolcraft County,Females,2003,29.61
Michigan,Shiawassee County,Females,2003,27.78
Michigan,Tuscola County,Females,2003,26.89
Michigan,Van Buren County,Females,2003,26.65
Michigan,Washtenaw County,Females,2003,16.28
Michigan,Wayne County,Females,2003,26.89
Michigan,Wexford County,Females,2003,26.33
Minnesota,Aitkin County,Females,2003,26.8
Minnesota,Anoka County,Females,2003,25.18
Minnesota,Becker County,Females,2003,24.26
Minnesota,Beltrami County,Females,2003,27.33
Minnesota,Benton County,Females,2003,23.88
Minnesota,Big Stone County,Females,2003,24.51
Minnesota,Blue Earth County,Females,2003,22.15
Minnesota,Brown County,Females,2003,24.68
Minnesota,Carlton County,Females,2003,25.56
Minnesota,Carver County,Females,2003,17.6
Minnesota,Cass County,Females,2003,26.59
Minnesota,Chippewa County,Females,2003,24.8
Minnesota,Chisago County,Females,2003,24.65
Minnesota,Clay County,Females,2003,19.15
Minnesota,Clearwater County,Females,2003,28.06
Minnesota,Cook County,Females,2003,21.02
Minnesota,Cottonwood County,Females,2003,22.62
Minnesota,Crow Wing County,Females,2003,25.46
Minnesota,Dakota County,Females,2003,18.75
Minnesota,Dodge County,Females,2003,21.13
Minnesota,Douglas County,Females,2003,22.17
Minnesota,Faribault County,Females,2003,23.17
Minnesota,Fillmore County,Females,2003,20.52
Minnesota,Freeborn County,Females,2003,25.32
Minnesota,Goodhue County,Females,2003,24.26
Minnesota,Grant County,Females,2003,22.54
Minnesota,Hennepin County,Females,2003,18.94
Minnesota,Houston County,Females,2003,20.53
Minnesota,Hubbard County,Females,2003,25.38
Minnesota,Isanti County,Females,2003,25.82
Minnesota,Itasca County,Females,2003,25.73
Minnesota,Jackson County,Females,2003,22.8
Minnesota,Kanabec County,Females,2003,27.35
Minnesota,Kandiyohi County,Females,2003,21.73
Minnesota,Kittson County,Females,2003,24.94
Minnesota,Koochiching County,Females,2003,27.95
Minnesota,Lac qui Parle County,Females,2003,22.38
Minnesota,Lake County,Females,2003,22.47
Minnesota,Lake of the Woods County,Females,2003,25.75
Minnesota,Le Sueur County,Females,2003,24.22
Minnesota,Lincoln County,Females,2003,20.23
Minnesota,Lyon County,Females,2003,20.26
Minnesota,McLeod County,Females,2003,23.56
Minnesota,Mahnomen County,Females,2003,29.83
Minnesota,Marshall County,Females,2003,25.3
Minnesota,Martin County,Females,2003,23.11
Minnesota,Meeker County,Females,2003,24.44
Minnesota,Mille Lacs County,Females,2003,27.76
Minnesota,Morrison County,Females,2003,25.24
Minnesota,Mower County,Females,2003,23.57
Minnesota,Murray County,Females,2003,21.07
Minnesota,Nicollet County,Females,2003,19.88
Minnesota,Nobles County,Females,2003,22.21
Minnesota,Norman County,Females,2003,22.78
Minnesota,Olmsted County,Females,2003,19.02
Minnesota,Otter Tail County,Females,2003,24.38
Minnesota,Pennington County,Females,2003,28.83
Minnesota,Pine County,Females,2003,28.39
Minnesota,Pipestone County,Females,2003,23.1
Minnesota,Polk County,Females,2003,24.85
Minnesota,Pope County,Females,2003,21.38
Minnesota,Ramsey County,Females,2003,22.17
Minnesota,Red Lake County,Females,2003,27.37
Minnesota,Redwood County,Females,2003,23.17
Minnesota,Renville County,Females,2003,22.9
Minnesota,Rice County,Females,2003,22.71
Minnesota,Rock County,Females,2003,21.88
Minnesota,Roseau County,Females,2003,27.08
Minnesota,St. Louis County,Females,2003,22.38
Minnesota,Scott County,Females,2003,19.1
Minnesota,Sherburne County,Females,2003,23.06
Minnesota,Sibley County,Females,2003,23.2
Minnesota,Stearns County,Females,2003,21.41
Minnesota,Steele County,Females,2003,23.06
Minnesota,Stevens County,Females,2003,20.7
Minnesota,Swift County,Females,2003,23.34
Minnesota,Todd County,Females,2003,26.39
Minnesota,Traverse County,Females,2003,23.81
Minnesota,Wabasha County,Females,2003,21.59
Minnesota,Wadena County,Females,2003,26.63
Minnesota,Waseca County,Females,2003,25.77
Minnesota,Washington County,Females,2003,19.71
Minnesota,Watonwan County,Females,2003,23.3
Minnesota,Wilkin County,Females,2003,23.46
Minnesota,Winona County,Females,2003,19.73
Minnesota,Wright County,Females,2003,23.26
Minnesota,Yellow Medicine County,Females,2003,23.07
Mississippi,Adams County,Females,2003,25.1
Mississippi,Alcorn County,Females,2003,26.84
Mississippi,Amite County,Females,2003,24.67
Mississippi,Attala County,Females,2003,23.91
Mississippi,Benton County,Females,2003,26.64
Mississippi,Bolivar County,Females,2003,20.73
Mississippi,Calhoun County,Females,2003,25.3
Mississippi,Carroll County,Females,2003,24.58
Mississippi,Chickasaw County,Females,2003,23.86
Mississippi,Choctaw County,Females,2003,26.12
Mississippi,Claiborne County,Females,2003,18.16
Mississippi,Clarke County,Females,2003,21.37
Mississippi,Clay County,Females,2003,21.1
Mississippi,Coahoma County,Females,2003,22.38
Mississippi,Copiah County,Females,2003,23.88
Mississippi,Covington County,Females,2003,23.16
Mississippi,DeSoto County,Females,2003,26.28
Mississippi,Forrest County,Females,2003,20.15
Mississippi,Franklin County,Females,2003,24.49
Mississippi,George County,Females,2003,26.9
Mississippi,Greene County,Females,2003,24.73
Mississippi,Grenada County,Females,2003,23.99
Mississippi,Hancock County,Females,2003,28.88
Mississippi,Harrison County,Females,2003,29.05
Mississippi,Hinds County,Females,2003,19.19
Mississippi,Holmes County,Females,2003,20.47
Mississippi,Humphreys County,Females,2003,21.16
Mississippi,Issaquena County,Females,2003,24.24
Mississippi,Itawamba County,Females,2003,28.93
Mississippi,Jackson County,Females,2003,27.45
Mississippi,Jasper County,Females,2003,20.54
Mississippi,Jefferson County,Females,2003,20.42
Mississippi,Jefferson Davis County,Females,2003,20.87
Mississippi,Jones County,Females,2003,21.77
Mississippi,Kemper County,Females,2003,22.17
Mississippi,Lafayette County,Females,2003,19.89
Mississippi,Lamar County,Females,2003,21.65
Mississippi,Lauderdale County,Females,2003,22.64
Mississippi,Lawrence County,Females,2003,22.02
Mississippi,Leake County,Females,2003,24.65
Mississippi,Lee County,Females,2003,23.82
Mississippi,Leflore County,Females,2003,20.65
Mississippi,Lincoln County,Females,2003,21.84
Mississippi,Lowndes County,Females,2003,21.0
Mississippi,Madison County,Females,2003,18.56
Mississippi,Marion County,Females,2003,24.18
Mississippi,Marshall County,Females,2003,26.5
Mississippi,Monroe County,Females,2003,25.08
Mississippi,Montgomery County,Females,2003,25.43
Mississippi,Neshoba County,Females,2003,28.39
Mississippi,Newton County,Females,2003,23.17
Mississippi,Noxubee County,Females,2003,22.49
Mississippi,Oktibbeha County,Females,2003,17.95
Mississippi,Panola County,Females,2003,24.3
Mississippi,Pearl River County,Females,2003,27.42
Mississippi,Perry County,Females,2003,24.01
Mississippi,Pike County,Females,2003,21.48
Mississippi,Pontotoc County,Females,2003,25.57
Mississippi,Prentiss County,Females,2003,29.78
Mississippi,Quitman County,Females,2003,25.38
Mississippi,Rankin County,Females,2003,25.37
Mississippi,Scott County,Females,2003,27.47
Mississippi,Sharkey County,Females,2003,20.81
Mississippi,Simpson County,Females,2003,23.69
Mississippi,Smith County,Females,2003,23.44
Mississippi,Stone County,Females,2003,26.82
Mississippi,Sunflower County,Females,2003,19.63
Mississippi,Tallahatchie County,Females,2003,22.09
Mississippi,Tate County,Females,2003,26.82
Mississippi,Tippah County,Females,2003,26.48
Mississippi,Tishomingo County,Females,2003,31.01
Mississippi,Tunica County,Females,2003,25.12
Mississippi,Union County,Females,2003,27.4
Mississippi,Walthall County,Females,2003,20.71
Mississippi,Warren County,Females,2003,21.53
Mississippi,Washington County,Females,2003,22.53
Mississippi,Wayne County,Females,2003,21.48
Mississippi,Webster County,Females,2003,26.72
Mississippi,Wilkinson County,Females,2003,21.9
Mississippi,Winston County,Females,2003,23.04
Mississippi,Yalobusha County,Females,2003,24.04
Mississippi,Yazoo County,Females,2003,24.19
Missouri,Adair County,Females,2003,21.13
Missouri,Andrew County,Females,2003,22.89
Missouri,Atchison County,Females,2003,24.57
Missouri,Audrain County,Females,2003,29.12
Missouri,Barry County,Females,2003,27.77
Missouri,Barton County,Females,2003,29.76
Missouri,Bates County,Females,2003,31.22
Missouri,Benton County,Females,2003,28.75
Missouri,Bollinger County,Females,2003,32.12
Missouri,Boone County,Females,2003,21.22
Missouri,Buchanan County,Females,2003,30.46
Missouri,Butler County,Females,2003,31.5
Missouri,Caldwell County,Females,2003,30.36
Missouri,Callaway County,Females,2003,23.52
Missouri,Camden County,Females,2003,27.15
Missouri,Cape Girardeau County,Females,2003,24.39
Missouri,Carroll County,Females,2003,27.89
Missouri,Carter County,Females,2003,30.63
Missouri,Cass County,Females,2003,26.06
Missouri,Cedar County,Females,2003,30.61
Missouri,Chariton County,Females,2003,25.96
Missouri,Christian County,Females,2003,23.37
Missouri,Clark County,Females,2003,27.24
Missouri,Clay County,Females,2003,25.76
Missouri,Clinton County,Females,2003,27.92
Missouri,Cole County,Females,2003,21.28
Missouri,Cooper County,Females,2003,28.4
Missouri,Crawford County,Females,2003,30.62
Missouri,Dade County,Females,2003,27.94
Missouri,Dallas County,Females,2003,29.95
Missouri,Daviess County,Females,2003,31.31
Missouri,DeKalb County,Females,2003,27.85
Missouri,Dent County,Females,2003,28.77
Missouri,Douglas County,Females,2003,29.19
Missouri,Dunklin County,Females,2003,30.38
Missouri,Franklin County,Females,2003,27.5
Missouri,Gasconade County,Females,2003,26.77
Missouri,Gentry County,Females,2003,23.82
Missouri,Greene County,Females,2003,25.29
Missouri,Grundy County,Females,2003,31.41
Missouri,Harrison County,Females,2003,29.09
Missouri,Henry County,Females,2003,28.76
Missouri,Hickory County,Females,2003,30.63
Missouri,Holt County,Females,2003,25.08
Missouri,Howard County,Females,2003,27.12
Missouri,Howell County,Females,2003,26.6
Missouri,Iron County,Females,2003,30.97
Missouri,Jackson County,Females,2003,25.06
Missouri,Jasper County,Females,2003,27.88
Missouri,Jefferson County,Females,2003,29.35
Missouri,Johnson County,Females,2003,23.27
Missouri,Knox County,Females,2003,26.42
Missouri,Laclede County,Females,2003,30.12
Missouri,Lafayette County,Females,2003,27.37
Missouri,Lawrence County,Females,2003,27.01
Missouri,Lewis County,Females,2003,29.54
Missouri,Lincoln County,Females,2003,28.94
Missouri,Linn County,Females,2003,26.81
Missouri,Livingston County,Females,2003,30.06
Missouri,McDonald County,Females,2003,30.46
Missouri,Macon County,Females,2003,27.1
Missouri,Madison County,Females,2003,31.6
Missouri,Maries County,Females,2003,27.83
Missouri,Marion County,Females,2003,29.9
Missouri,Mercer County,Females,2003,26.92
Missouri,Miller County,Females,2003,30.06
Missouri,Mississippi County,Females,2003,31.39
Missouri,Moniteau County,Females,2003,27.59
Missouri,Monroe County,Females,2003,29.83
Missouri,Montgomery County,Females,2003,27.21
Missouri,Morgan County,Females,2003,29.6
Missouri,New Madrid County,Females,2003,29.19
Missouri,Newton County,Females,2003,26.5
Missouri,Nodaway County,Females,2003,21.39
Missouri,Oregon County,Females,2003,27.66
Missouri,Osage County,Females,2003,25.52
Missouri,Ozark County,Females,2003,29.03
Missouri,Pemiscot County,Females,2003,30.69
Missouri,Perry County,Females,2003,28.83
Missouri,Pettis County,Females,2003,28.86
Missouri,Phelps County,Females,2003,25.54
Missouri,Pike County,Females,2003,28.01
Missouri,Platte County,Females,2003,20.39
Missouri,Polk County,Females,2003,28.84
Missouri,Pulaski County,Females,2003,26.43
Missouri,Putnam County,Females,2003,27.0
Missouri,Ralls County,Females,2003,27.95
Missouri,Randolph County,Females,2003,29.33
Missouri,Ray County,Females,2003,31.45
Missouri,Reynolds County,Females,2003,31.18
Missouri,Ripley County,Females,2003,29.06
Missouri,St. Charles County,Females,2003,20.75
Missouri,St. Clair County,Females,2003,30.64
Missouri,Ste. Genevieve County,Females,2003,27.66
Missouri,St. Francois County,Females,2003,29.14
Missouri,St. Louis County,Females,2003,20.87
Missouri,Saline County,Females,2003,29.86
Missouri,Schuyler County,Females,2003,26.71
Missouri,Scotland County,Females,2003,24.52
Missouri,Scott County,Females,2003,30.08
Missouri,Shannon County,Females,2003,28.43
Missouri,Shelby County,Females,2003,29.49
Missouri,Stoddard County,Females,2003,31.65
Missouri,Stone County,Females,2003,27.21
Missouri,Sullivan County,Females,2003,27.89
Missouri,Taney County,Females,2003,26.89
Missouri,Texas County,Females,2003,27.35
Missouri,Vernon County,Females,2003,33.75
Missouri,Warren County,Females,2003,25.36
Missouri,Washington County,Females,2003,32.95
Missouri,Wayne County,Females,2003,33.72
Missouri,Webster County,Females,2003,27.72
Missouri,Worth County,Females,2003,24.65
Missouri,Wright County,Females,2003,29.39
Missouri,St. Louis City,Females,2003,27.71
Montana,Beaverhead County,Females,2003,19.95
Montana,Big Horn County,Females,2003,31.59
Montana,Blaine County,Females,2003,29.17
Montana,Broadwater County,Females,2003,24.05
Montana,Carbon County,Females,2003,21.52
Montana,Carter County,Females,2003,24.5
Montana,Cascade County,Females,2003,22.54
Montana,Chouteau County,Females,2003,22.87
Montana,Custer County,Females,2003,26.14
Montana,Daniels County,Females,2003,23.51
Montana,Dawson County,Females,2003,23.9
Montana,Deer Lodge County,Females,2003,29.17
Montana,Fallon County,Females,2003,22.71
Montana,Fergus County,Females,2003,23.78
Montana,Flathead County,Females,2003,23.0
Montana,Gallatin County,Females,2003,14.64
Montana,Garfield County,Females,2003,23.07
Montana,Glacier County,Females,2003,37.06
Montana,Golden Valley County,Females,2003,22.95
Montana,Granite County,Females,2003,23.78
Montana,Hill County,Females,2003,27.32
Montana,Jefferson County,Females,2003,21.13
Montana,Judith Basin County,Females,2003,19.92
Montana,Lake County,Females,2003,29.57
Montana,Lewis and Clark County,Females,2003,22.01
Montana,Liberty County,Females,2003,24.84
Montana,Lincoln County,Females,2003,28.89
Montana,McCone County,Females,2003,21.08
Montana,Madison County,Females,2003,18.61
Montana,Meagher County,Females,2003,23.51
Montana,Mineral County,Females,2003,27.46
Montana,Missoula County,Females,2003,20.83
Montana,Musselshell County,Females,2003,24.99
Montana,Park County,Females,2003,21.61
Montana,Petroleum County,Females,2003,22.77
Montana,Phillips County,Females,2003,25.81
Montana,Pondera County,Females,2003,25.99
Montana,Powder River County,Females,2003,23.24
Montana,Powell County,Females,2003,26.24
Montana,Prairie County,Females,2003,22.15
Montana,Ravalli County,Females,2003,23.65
Montana,Richland County,Females,2003,23.48
Montana,Roosevelt County,Females,2003,34.92
Montana,Rosebud County,Females,2003,26.68
Montana,Sanders County,Females,2003,27.38
Montana,Sheridan County,Females,2003,24.96
Montana,Silver Bow County,Females,2003,28.44
Montana,Stillwater County,Females,2003,23.61
Montana,Sweet Grass County,Females,2003,22.16
Montana,Teton County,Females,2003,20.96
Montana,Toole County,Females,2003,28.47
Montana,Treasure County,Females,2003,20.53
Montana,Valley County,Females,2003,25.23
Montana,Wheatland County,Females,2003,26.41
Montana,Wibaux County,Females,2003,22.21
Montana,Yellowstone County,Females,2003,24.05
Nebraska,Adams County,Females,2003,23.37
Nebraska,Antelope County,Females,2003,21.58
Nebraska,Arthur County,Females,2003,22.41
