Year,Area,Cancer Type,Age-Adjusted Rate,Death Count,Population
2010,Alaska,Female Breast,21.8,59,342316
2010,Arizona,Female Breast,19.5,733,3223250
2010,Arkansas,Female Breast,22.7,413,1487240
2010,California,Female Breast,20.7,4238,18773564
2010,Colorado,Female Breast,20,528,2517833
2010,Connecticut,Female Breast,20.9,498,1836796
2010,Delaware,Female Breast,22.7,130,463943
2010,District of Columbia,Female Breast,30.5,100,319273
2010,Florida,Female Breast,21.3,2857,9633581
2010,Georgia,Female Breast,23.6,1222,4970696
2010,Hawaii,Female Breast,14.9,126,680678
2010,Idaho,Female Breast,21.3,185,783947
2010,Illinois,Female Breast,22.6,1740,6543398
2010,Indiana,Female Breast,22.7,888,3297330
2010,Iowa,Female Breast,19.4,392,1539815
2010,Kansas,Female Breast,20.4,355,1440082
2010,Kentucky,Female Breast,21.9,586,2208756
2010,Louisiana,Female Breast,24.6,648,2319869
2010,Maine,Female Breast,20.1,195,677938
2010,Maryland,Female Breast,24.1,845,2988734
2010,Massachusetts,Female Breast,19.1,825,3390173
2010,Michigan,Female Breast,23.7,1492,5032334
2010,Minnesota,Female Breast,20.1,650,2675243
2010,Mississippi,Female Breast,24.9,432,1527339
2010,Missouri,Female Breast,23.3,884,3058803
2010,Montana,Female Breast,21.1,134,493463
2010,Nebraska,Female Breast,19.2,225,921433
2010,Nevada,Female Breast,23.5,331,1338295
2010,New Hampshire,Female Breast,21.7,184,667225
2010,New Jersey,Female Breast,23.2,1322,4515647
2010,New Mexico,Female Breast,22.1,266,1044263
2010,New York,Female Breast,21.6,2700,10010668
2010,North Carolina,Female Breast,23.3,1334,4904253
2010,North Dakota,Female Breast,22.8,101,333639
2010,Ohio,Female Breast,24,1793,5905238
2010,Oklahoma,Female Breast,24.8,554,1899634
2010,Oregon,Female Breast,23,555,1938425
2010,Pennsylvania,Female Breast,23.3,2090,6515181
2010,Rhode Island,Female Breast,19,139,544685
2010,South Carolina,Female Breast,22.5,643,2380818
2010,South Dakota,Female Breast,19.5,103,407732
2010,Tennessee,Female Breast,22.4,876,3257465
2010,Texas,Female Breast,20.8,2627,12721701
2010,United States,Female Breast,21.9,40996,157246908
2010,Utah,Female Breast,22.2,257,1381236
2010,Vermont,Female Breast,19.1,83,317616
2010,Virginia,Female Breast,22.2,1034,4085573
2010,Washington,Female Breast,21,817,3384406
2010,West Virginia,Female Breast,20.5,272,939931
2010,Wisconsin,Female Breast,21.3,767,2866299
2010,Wyoming,Female Breast,22.3,72,276702
2011,Alabama,Female Breast,21.4,647,2470815
2011,Alaska,Female Breast,20.1,57,346327
2011,Arizona,Female Breast,19.5,752,3254919
2011,Arkansas,Female Breast,20.9,388,1496405
2011,California,Female Breast,20.6,4260,18943047
2011,Colorado,Female Breast,19.7,550,2554640
2011,Connecticut,Female Breast,19.5,484,1840738
2011,Delaware,Female Breast,22,128,468129
2011,District of Columbia,Female Breast,26.2,89,326399
2011,Florida,Female Breast,20.6,2814,9735378
2011,Georgia,Female Breast,22.6,1188,5015863
2011,Hawaii,Female Breast,12.4,107,688415
2011,Idaho,Female Breast,22.1,193,790779
2011,Illinois,Female Breast,23.2,1815,6555625
2011,Indiana,Female Breast,22.2,879,3309931
2011,Iowa,Female Breast,19.5,408,1546331
2011,Kansas,Female Breast,19.9,352,1445239
2011,Kentucky,Female Breast,22.5,613,2220067
2011,Louisiana,Female Breast,24.5,658,2336217
2011,Maine,Female Breast,16.9,163,677913
2011,Maryland,Female Breast,22.2,785,3013063
2011,Massachusetts,Female Breast,19.3,855,3412487
2011,Michigan,Female Breast,22.6,1431,5034172
2011,Minnesota,Female Breast,19.6,638,2691897
2011,Mississippi,Female Breast,22.9,401,1531388
2011,Missouri,Female Breast,23.2,898,3065302
2011,Montana,Female Breast,20.4,134,496927
2011,Nebraska,Female Breast,18.1,206,926658
2011,Nevada,Female Breast,23.4,346,1344989
2011,New Hampshire,Female Breast,19.8,174,668822
2011,New Jersey,Female Breast,24.2,1396,4527433
2011,New Mexico,Female Breast,20.9,249,1052267
2011,New York,Female Breast,21.4,2699,10056466
2011,North Carolina,Female Breast,22.2,1315,4951273
2011,North Dakota,Female Breast,17.5,83,338061
2011,Ohio,Female Breast,23.6,1803,5905480
2011,Oklahoma,Female Breast,23.8,541,1913991
2011,Oregon,Female Breast,20.3,500,1956364
2011,Pennsylvania,Female Breast,22.9,2057,6528151
2011,Rhode Island,Female Breast,20,144,543979
2011,South Carolina,Female Breast,24.6,717,2400816
2011,South Dakota,Female Breast,24,125,410218
2011,Tennessee,Female Breast,21.6,867,3280460
2011,Texas,Female Breast,20.3,2630,12925761
2011,United States,Female Breast,21.6,40931,158356816
2011,Utah,Female Breast,20.5,244,1400557
2011,Vermont,Female Breast,17.9,81,317885
2011,Virginia,Female Breast,22.6,1084,4123022
2011,Washington,Female Breast,20.8,827,3424042
2011,West Virginia,Female Breast,23.6,303,940339
2011,Wisconsin,Female Breast,21.5,783,2873333
2011,Wyoming,Female Breast,21.9,70,278036
2012,Alabama,Female Breast,22.8,691,2479878
2012,Alaska,Female Breast,17.6,58,349613
2012,Arizona,Female Breast,19.2,750,3295980
2012,Arkansas,Female Breast,23.3,444,1502043
2012,California,Female Breast,21.1,4479,19100068
2012,Colorado,Female Breast,20.3,579,2589445
2012,Connecticut,Female Breast,18.9,479,1843309
2012,Delaware,Female Breast,22.7,136,471942
2012,District of Columbia,Female Breast,30.9,107,334384
2012,Florida,Female Breast,20.5,2848,9862824
2012,Georgia,Female Breast,21.6,1175,5067200
2012,Hawaii,Female Breast,15.9,138,695435
2012,Idaho,Female Breast,15.9,144,796523
2012,Illinois,Female Breast,22.8,1810,6562466
2012,Indiana,Female Breast,21.7,876,3318796
2012,Iowa,Female Breast,20.2,417,1550519
2012,Kansas,Female Breast,22.9,397,1451420
2012,Kentucky,Female Breast,23.2,646,2226736
2012,Louisiana,Female Breast,24.2,660,2349672
2012,Maine,Female Breast,17.2,168,677635
2012,Maryland,Female Breast,23.7,857,3035384
2012,Massachusetts,Female Breast,19.3,860,3434761
2012,Michigan,Female Breast,22.1,1425,5038285
2012,Minnesota,Female Breast,18,604,2705768
2012,Mississippi,Female Breast,25.2,455,1534085
2012,Missouri,Female Breast,22.4,861,3071666
2012,Montana,Female Breast,20.5,133,499784
2012,Nebraska,Female Breast,21.2,245,932333
2012,Nevada,Female Breast,22.3,328,1361288
2012,New Hampshire,Female Breast,18.9,164,670688
2012,New Jersey,Female Breast,22.6,1312,4534238
2012,New Mexico,Female Breast,17.8,231,1054582
2012,New York,Female Breast,20.6,2632,10087794
2012,North Carolina,Female Breast,21.4,1287,4999867
2012,North Dakota,Female Breast,16.8,79,344750
2012,Ohio,Female Breast,22.7,1741,5903118
2012,Oklahoma,Female Breast,23.5,539,1927833
2012,Oregon,Female Breast,20.4,510,1969416
2012,Pennsylvania,Female Breast,22.4,2029,6532458
2012,Rhode Island,Female Breast,17.9,132,544006
2012,South Carolina,Female Breast,22.3,670,2424756
2012,South Dakota,Female Breast,19.3,107,414496
2012,Tennessee,Female Breast,22.8,920,3307196
2012,Texas,Female Breast,21.1,2821,13141682
2012,United States,Female Breast,21.3,41150,159456593
2012,Utah,Female Breast,20.5,249,1418993
2012,Vermont,Female Breast,19.4,85,317361
2012,Virginia,Female Breast,21.2,1032,4164006
2012,Washington,Female Breast,17.9,731,3458254
2012,West Virginia,Female Breast,22.3,294,939933
2012,Wisconsin,Female Breast,20.5,763,2879905
2012,Wyoming,Female Breast,15.4,52,282019
2013,Alabama,Female Breast,21.4,661,2487659
2013,Alaska,Female Breast,19.5,61,351436
2013,Arizona,Female Breast,20.5,839,3336179
2013,Arkansas,Female Breast,21.4,400,1506029
2013,California,Female Breast,20.1,4371,19261489
2013,Colorado,Female Breast,18,531,2626304
2013,Connecticut,Female Breast,18.6,454,1842664
2013,Delaware,Female Breast,21.3,131,476558
2013,District of Columbia,Female Breast,29.4,108,341982
2013,Florida,Female Breast,19.5,2778,9988487
2013,Georgia,Female Breast,22.6,1245,5107959
2013,Hawaii,Female Breast,15.2,138,701305
2013,Idaho,Female Breast,22.3,205,804232
2013,Illinois,Female Breast,22,1761,6566046
2013,Indiana,Female Breast,21.7,887,3333504
2013,Iowa,Female Breast,18.6,385,1558112
2013,Kansas,Female Breast,18.3,334,1453878
2013,Kentucky,Female Breast,21,585,2234775
2013,Louisiana,Female Breast,23.8,652,2361437
2013,Maine,Female Breast,18.7,186,677301
2013,Maryland,Female Breast,21.4,783,3053281
2013,Massachusetts,Female Breast,18.3,832,3459975
2013,Michigan,Female Breast,21.1,1382,5044150
2013,Minnesota,Female Breast,19.6,665,2723613
2013,Mississippi,Female Breast,23.1,418,1536257
2013,Missouri,Female Breast,21.9,858,3078127
2013,Montana,Female Breast,19.9,137,504215
2013,Nebraska,Female Breast,20.8,245,937248
2013,Nevada,Female Breast,22.7,352,1378565
2013,New Hampshire,Female Breast,19.8,176,671490
2013,New Jersey,Female Breast,23,1356,4538032
2013,New Mexico,Female Breast,17.1,224,1056491
2013,New York,Female Breast,20.4,2632,10109800
2013,North Carolina,Female Breast,20.4,1254,5049000
2013,North Dakota,Female Breast,17.6,79,353454
2013,Ohio,Female Breast,22.8,1780,5913087
2013,Oklahoma,Female Breast,23,542,1944300
2013,Oregon,Female Breast,20,519,1981177
2013,Pennsylvania,Female Breast,21.7,2001,6531172
2013,Rhode Island,Female Breast,19.3,143,543860
2013,South Carolina,Female Breast,21.1,638,2449165
2013,South Dakota,Female Breast,20.1,110,418565
2013,Tennessee,Female Breast,22.3,928,3327690
2013,Texas,Female Breast,20.2,2746,13337624
2013,United States,Female Breast,20.8,40860,160511789
2013,Utah,Female Breast,20.4,255,1440531
2013,Vermont,Female Breast,18.8,79,317221
2013,Virginia,Female Breast,21,1049,4195922
2013,Washington,Female Breast,20.5,854,3489819
2013,West Virginia,Female Breast,21.5,277,937907
2013,Wisconsin,Female Breast,20.4,762,2887824
2013,Wyoming,Female Breast,20.9,72,284891
2014,Alabama,Female Breast,21,666,2494707
2014,Alaska,Female Breast,24,74,350706
2014,Arizona,Female Breast,19.2,793,3384328
2014,Arkansas,Female Breast,22.5,424,1510126
2014,California,Female Breast,20.1,4451,19427895
2014,Colorado,Female Breast,18.4,554,2663961
2014,Connecticut,Female Breast,17.2,439,1841622
2014,Delaware,Female Breast,21.2,134,481109
2014,District of Columbia,Female Breast,28.5,103,347795
2014,Florida,Female Breast,19.7,2904,10142110
2014,Georgia,Female Breast,22.6,1286,5160061
2014,Hawaii,Female Breast,16.3,158,703896
2014,Idaho,Female Breast,20.6,191,813917
2014,Illinois,Female Breast,21.7,1756,6560021
2014,Indiana,Female Breast,20.9,863,3345386
2014,Iowa,Female Breast,19.1,398,1565285
2014,Kansas,Female Breast,18.9,357,1456109
2014,Kentucky,Female Breast,20.8,579,2240117
2014,Louisiana,Female Breast,24.1,671,2371298
2014,Maine,Female Breast,17,173,678869
2014,Maryland,Female Breast,22.9,862,3071041
2014,Massachusetts,Female Breast,17.8,818,3483743
2014,Michigan,Female Breast,22.3,1470,5049815
2014,Minnesota,Female Breast,17,592,2741311
2014,Mississippi,Female Breast,23.6,439,1538146
2014,Missouri,Female Breast,21.9,882,3085275
2014,Montana,Female Breast,19.2,134,507979
2014,Nebraska,Female Breast,21.3,251,943439
2014,Nevada,Female Breast,22.2,351,1400648
2014,New Hampshire,Female Breast,21.1,194,674107
2014,New Jersey,Female Breast,21.5,1280,4540537
2014,New Mexico,Female Breast,18.9,246,1054773
2014,New York,Female Breast,19.1,2500,10121339
2014,North Carolina,Female Breast,20.9,1311,5097253
2014,North Dakota,Female Breast,14.4,66,359667
2014,Ohio,Female Breast,22.4,1756,5923806
2014,Oklahoma,Female Breast,22,520,1956564
2014,Oregon,Female Breast,20.5,539,2001253
2014,Pennsylvania,Female Breast,20.7,1931,6534709
2014,Rhode Island,Female Breast,18.3,132,543737
2014,South Carolina,Female Breast,22.9,725,2480693
2014,South Dakota,Female Breast,18.8,102,421650
2014,Tennessee,Female Breast,21.5,909,3350727
2014,Texas,Female Breast,19.9,2783,13577460
2014,United States,Female Breast,20.6,41211,161646584
2014,Utah,Female Breast,20.5,263,1459866
2014,Vermont,Female Breast,18.1,79,316692
2014,Virginia,Female Breast,22.6,1145,4224001
2014,Washington,Female Breast,20.4,866,3531851
2014,West Virginia,Female Breast,22.4,300,935760
2014,Wisconsin,Female Breast,19.3,739,2894283
2014,Wyoming,Female Breast,14.3,52,285141
2015,Alabama,Female Breast,22.6,729,2500713
2015,Alaska,Female Breast,17.8,60,351258
2015,Arizona,Female Breast,19.1,823,3433862
2015,Arkansas,Female Breast,20.1,394,1514980
2015,California,Female Breast,19.7,4472,19583596
2015,Colorado,Female Breast,19,582,2710859
2015,Connecticut,Female Breast,17.1,432,1837444
2015,Delaware,Female Breast,21.2,143,485613
2015,District of Columbia,Female Breast,27.9,102,355098
2015,Florida,Female Breast,19.1,2856,10325729
2015,Georgia,Female Breast,21.4,1241,5220214
2015,Hawaii,Female Breast,19,180,707353
2015,Idaho,Female Breast,22.1,208,823954
2015,Illinois,Female Breast,21.7,1781,6544981
2015,Indiana,Female Breast,20.6,856,3351657
2015,Iowa,Female Breast,18.5,388,1569733
2015,Kansas,Female Breast,19.9,366,1459640
2015,Kentucky,Female Breast,21,593,2245336
2015,Louisiana,Female Breast,21.7,615,2381885
2015,Maine,Female Breast,20.1,210,677876
2015,Maryland,Female Breast,21.7,825,3085046
2015,Massachusetts,Female Breast,17.6,818,3499425
2015,Michigan,Female Breast,20.6,1378,5047312
2015,Minnesota,Female Breast,19.3,680,2754922
2015,Mississippi,Female Breast,21.9,424,1538655
2015,Missouri,Female Breast,21.4,867,3092211
2015,Montana,Female Breast,21.6,146,511809
2015,Nebraska,Female Breast,18.7,233,948617
2015,Nevada,Female Breast,21.6,358,1426670
2015,New Hampshire,Female Breast,18.8,173,674895
2015,New Jersey,Female Breast,21,1272,4541567
2015,New Mexico,Female Breast,19.7,264,1054900
2015,New York,Female Breast,19.1,2524,10119712
2015,North Carolina,Female Breast,21.7,1397,5147022
2015,North Dakota,Female Breast,21.1,91,366865
2015,Ohio,Female Breast,22.7,1803,5928741
2015,Oklahoma,Female Breast,22.6,540,1972097
2015,Oregon,Female Breast,20.1,550,2026844
2015,Pennsylvania,Female Breast,21.7,2036,6528476
2015,Rhode Island,Female Breast,17.5,137,543187
2015,South Carolina,Female Breast,20.4,654,2516137
2015,South Dakota,Female Breast,18.8,104,423733
2015,Tennessee,Female Breast,22.1,941,3376207
2015,Texas,Female Breast,19.8,2857,13826281
2015,United States,Female Breast,20.3,41523,162778769
2015,Utah,Female Breast,20.2,268,1481544
2015,Vermont,Female Breast,21.1,96,316535
2015,Virginia,Female Breast,21.4,1117,4247863
2015,Washington,Female Breast,20,873,3584698
2015,West Virginia,Female Breast,21.1,279,931209
2015,Wisconsin,Female Breast,18.8,717,2897441
2015,Wyoming,Female Breast,20.1,70,286367
2016,Alabama,Female Breast,21.1,678,2507926
2016,Alaska,Female Breast,19.6,68,353421
2016,Arizona,Female Breast,19.1,850,3490712
2016,Arkansas,Female Breast,20.6,400,1520965
2016,California,Female Breast,18.6,4308,19705795
2016,Colorado,Female Breast,19.6,613,2752430
2016,Connecticut,Female Breast,18.1,465,1832910
2016,Delaware,Female Breast,21,142,489981
2016,District of Columbia,Female Breast,23.1,89,360350
2016,Florida,Female Breast,18.9,2908,10533219
2016,Georgia,Female Breast,21.7,1273,5286933
2016,Hawaii,Female Breast,14.3,141,710243
2016,Idaho,Female Breast,21.4,215,839684
2016,Illinois,Female Breast,20.8,1700,6523208
2016,Indiana,Female Breast,20.6,874,3364178
2016,Iowa,Female Breast,19.1,414,1574212
2016,Kansas,Female Breast,21.5,401,1460597
2016,Kentucky,Female Breast,21.7,623,2252014
2016,Louisiana,Female Breast,22.2,636,2390252
2016,Maine,Female Breast,18.7,198,679432
2016,Maryland,Female Breast,21.3,829,3093438
2016,Massachusetts,Female Breast,16.8,777,3513095
2016,Michigan,Female Breast,20.4,1383,5053958
2016,Minnesota,Female Breast,17.1,599,2773883
2016,Mississippi,Female Breast,23.4,440,1538688
2016,Missouri,Female Breast,21,871,3099395
2016,Montana,Female Breast,19.4,137,516874
2016,Nebraska,Female Breast,20.1,244,955058
2016,Nevada,Female Breast,21.9,369,1452754
2016,New Hampshire,Female Breast,19.1,177,677657
2016,New Jersey,Female Breast,21.1,1289,4540927
2016,New Mexico,Female Breast,20.4,278,1056015
2016,New York,Female Breast,19.7,2622,10103366
2016,North Carolina,Female Breast,20.1,1317,5211076
2016,North Dakota,Female Breast,17.5,83,367423
2016,Ohio,Female Breast,21.6,1711,5934732
2016,Oklahoma,Female Breast,22.1,531,1980769
2016,Oregon,Female Breast,21.5,585,2063350
2016,Pennsylvania,Female Breast,21.5,1985,6523967
2016,Rhode Island,Female Breast,18.4,137,543087
2016,South Carolina,Female Breast,22.5,742,2551324
2016,South Dakota,Female Breast,20.1,112,427777
2016,Tennessee,Female Breast,21.9,958,3404105
2016,Texas,Female Breast,19.8,2918,14048899
2016,United States,Female Breast,20.1,41487,163919526
2016,Utah,Female Breast,19.3,260,1510737
2016,Vermont,Female Breast,13.5,62,315605
2016,Virginia,Female Breast,20.9,1110,4272260
2016,Washington,Female Breast,19.5,870,3647256
2016,West Virginia,Female Breast,21.8,290,925409
2016,Wisconsin,Female Breast,19.4,735,2902362
2016,Wyoming,Female Breast,20,70,285818
2017,Alabama,Female Breast,21.2,695,2515803
2017,Alaska,Female Breast,16.7,60,353421
2017,Arizona,Female Breast,18,830,3543134
2017,Arkansas,Female Breast,20.7,414,1526706
2017,California,Female Breast,19.5,4588,19795325
2017,Colorado,Female Breast,19.4,629,2786640
2017,Connecticut,Female Breast,18.3,466,1830239
2017,Delaware,Female Breast,22.1,150,494234
2017,District of Columbia,Female Breast,24.3,92,365307
2017,Florida,Female Breast,18.6,2952,10713773
2017,Georgia,Female Breast,21.9,1334,5345253
2017,Hawaii,Female Breast,15.6,155,710028
2017,Idaho,Female Breast,21.6,222,857273
2017,Illinois,Female Breast,20.4,1708,6500602
2017,Indiana,Female Breast,20.9,902,3376298
2017,Iowa,Female Breast,18,390,1578614
2017,Kansas,Female Breast,18.6,345,1459511
2017,Kentucky,Female Breast,21.4,633,2258827
2017,Louisiana,Female Breast,23.5,692,2388906
2017,Maine,Female Breast,18.6,186,680954
2017,Maryland,Female Breast,21.6,857,3104243
2017,Massachusetts,Female Breast,18.5,893,3530794
2017,Michigan,Female Breast,19.2,1311,5063133
2017,Minnesota,Female Breast,16.7,612,2794686
2017,Mississippi,Female Breast,25.5,489,1538712
2017,Missouri,Female Breast,21.1,867,3109111
2017,Montana,Female Breast,17.7,130,522725
2017,Nebraska,Female Breast,19.7,243,959582
2017,Nevada,Female Breast,21.3,368,1479646
2017,New Hampshire,Female Breast,16.2,160,681006
2017,New Jersey,Female Breast,20,1239,4546951
2017,New Mexico,Female Breast,20.2,281,1056390
2017,New York,Female Breast,18.1,2457,10078028
2017,North Carolina,Female Breast,21.5,1451,5271031
2017,North Dakota,Female Breast,19.5,95,368252
2017,Ohio,Female Breast,21.9,1758,5946130
2017,Oklahoma,Female Breast,22.3,556,1983305
2017,Oregon,Female Breast,18.3,506,2089732
2017,Pennsylvania,Female Breast,20.7,1984,6525683
2017,Rhode Island,Female Breast,16.4,125,542442
2017,South Carolina,Female Breast,20.6,695,2585466
2017,South Dakota,Female Breast,17.5,102,432221
2017,Tennessee,Female Breast,21,934,3434796
2017,Texas,Female Breast,19.8,2984,14239529
2017,United States,Female Breast,19.9,42000,164939619
2017,Utah,Female Breast,20.3,280,1539246
2017,Vermont,Female Breast,17.3,80,316036
2017,Virginia,Female Breast,21.8,1175,4298132
2017,Washington,Female Breast,19.3,888,3709864
2017,West Virginia,Female Breast,22.2,300,917557
2017,Wisconsin,Female Breast,17.3,679,2910676
2017,Wyoming,Female Breast,16.6,58,283666
2018,Alabama,Female Breast,21.9,731,2524361
2018,Alaska,Female Breast,16.1,58,351692
2018,Arizona,Female Breast,17.1,805,3600640
2018,Arkansas,Female Breast,17.9,368,1531624
2018,California,Female Breast,19,4572,19843136
2018,Colorado,Female Breast,18.2,599,2825526
2018,Connecticut,Female Breast,16.4,430,1829397
2018,Delaware,Female Breast,21.8,149,498641
2018,District of Columbia,Female Breast,27.1,106,368643
2018,Florida,Female Breast,18,2962,10858944
2018,Georgia,Female Breast,20.6,1293,5399300
2018,Hawaii,Female Breast,15,153,709302
2018,Idaho,Female Breast,22.2,239,873205
2018,Illinois,Female Breast,20.7,1754,6471727
2018,Indiana,Female Breast,20.9,914,3394211
2018,Iowa,Female Breast,18.3,394,1581655
2018,Kansas,Female Breast,20.3,381,1460588
2018,Kentucky,Female Breast,19.8,592,2263603
2018,Louisiana,Female Breast,22.6,677,2385448
2018,Maine,Female Breast,16,177,683374
2018,Maryland,Female Breast,21.2,838,3111203
2018,Massachusetts,Female Breast,15.8,773,3542925
2018,Michigan,Female Breast,21.7,1490,5067862
2018,Minnesota,Female Breast,18.4,670,2813822
2018,Mississippi,Female Breast,21.5,413,1535497
2018,Missouri,Female Breast,19.3,814,3116702
2018,Montana,Female Breast,16.8,126,526813
2018,Nebraska,Female Breast,18.2,222,964240
2018,Nevada,Female Breast,21.3,381,1508820
2018,New Hampshire,Female Breast,16.7,171,682692
2018,New Jersey,Female Breast,20.7,1290,4545338
2018,New Mexico,Female Breast,19.5,275,1057201
2018,New York,Female Breast,19.3,2639,10046133
2018,North Carolina,Female Breast,20.3,1405,5331288
2018,North Dakota,Female Breast,17.3,77,370046
2018,Ohio,Female Breast,20.9,1700,5953904
2018,Oklahoma,Female Breast,24.2,610,1987969
2018,Oregon,Female Breast,18.5,525,2108799
2018,Pennsylvania,Female Breast,20.4,1963,6529381
2018,Rhode Island,Female Breast,17.2,135,543427
2018,South Carolina,Female Breast,21.8,758,2620391
2018,South Dakota,Female Breast,19.9,112,435205
2018,Tennessee,Female Breast,23.3,1034,3466921
2018,Texas,Female Breast,20.1,3117,14409351
2018,United States,Female Breast,19.8,42465,165801767
2018,Utah,Female Breast,20.2,287,1565310
2018,Vermont,Female Breast,20.1,97,316079
2018,Virginia,Female Breast,20.7,1132,4318025
2018,Washington,Female Breast,19.4,913,3758918
2018,West Virginia,Female Breast,22.4,298,910982
2018,Wisconsin,Female Breast,19.6,775,2918181
2018,Wyoming,Female Breast,20.1,71,283325
